Date#Time#Speaker(s)#Title#Calendar
04/25#01:00pm to 03:00pm#<a href="http://hlrich.scripts.mit.edu/web/">Hilary Richardson, Saxe Lab</a>#<a href="https://bcs.mit.edu/news-events/events/tba-42">Developing a Theory of Mind: Insights from FMRI Studies of Children</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Developing a Theory of Mind: Insights from FMRI Studies of Children&dates=20180425T170000Z/20180425T190000Z&location=Brain and Cognitive Sciences Complex, 43 Vassar Street, McGovern Seminar Room 46-3189, Cambridge MA&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/tba-42">Add</a>
04/25#04:00pm to 05:00pm#Scott Sternson, HHMI, Janelia#<a href="https://bcs.mit.edu/news-events/events/phil-sharp-lecture-neural-circuits">Phil A. Sharp Lecture in Neural Circuits</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Phil A. Sharp Lecture in Neural Circuits&dates=20180425T200000Z/20180425T210000Z&location=Singleton Auditorium 46-3002&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/phil-sharp-lecture-neural-circuits">Add</a>
04/25#11:00am to 12:00pm#<a href="http://brainandeducation.com">Jason D. Yeatman, University of Washington</a>#<a href="https://bcs.mit.edu/news-events/events/education-plasticity-and-learning-development-neural-circuits-skilled-reading">Education, plasticity and learning: the development neural circuits for skilled reading</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Education, plasticity and learning: the development neural circuits for skilled reading&dates=20180425T150000Z/20180425T160000Z&location=46-3189 (McGovern Seminar Room)&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/education-plasticity-and-learning-development-neural-circuits-skilled-reading">Add</a>
04/25#13:00pm#              Georg Keller (Friedrich Miescher Institute for Biomedical Research (FMI))        #<a href="http://cbs.fas.harvard.edu//resources/activities/%5Bfield_speaker-title%5D-internal-models-environment-mouse-cortex">Internal models of the environment in mouse cortex</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Internal models of the environment in mouse cortex&dates=20180425T290000Z/20180425T290000Z&location= - Northwest Building Room 243      &details=For+details,+link+here:+http://cbs.fas.harvard.edu/resources/activities/%5Bfield_speaker-title%5D-internal-models-environment-mouse-cortex">Add</a>
04/26#04:00pm to 05:00pm#Silvia Arber#<a href="https://bcs.mit.edu/news-events/events/tbd-8">Hans-Lukas Teuber Lecture and Awards Ceremony: Circuit Solutions for Programming Actions</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Hans-Lukas Teuber Lecture and Awards Ceremony: Circuit Solutions for Programming Actions&dates=20180426T200000Z/20180426T210000Z&location=Singleton Auditorium 46-3002&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/tbd-8">Add</a>
04/27#02:00pm to 04:00pm#Julia Leonard, Schulz/Gabrieli Lab#<a href="https://bcs.mit.edu/news-events/events/tba-43">Social Influences on children's learning</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Social Influences on children's learning&dates=20180427T180000Z/20180427T200000Z&location=Brain and Cognitive Sciences Complex, 43 Vassar Street, Singleton Auditorium and 3rd floor Atrium, Cambridge MA&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/tba-43">Add</a>
04/27#12:00pm to 01:00pm#Julian Jara-Ettinger, Ph.D.#<a href="https://bcs.mit.edu/news-events/events/scsb-lunch-series-julian-jara-ettinger-computational-principles-underlying-social">SCSB Lunch Series - Julian Jara-Ettinger: Computational principles underlying social cognition: similarities and differences in ASD</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=SCSB Lunch Series - Julian Jara-Ettinger: Computational principles underlying social cognition: similarities and differences in ASD&dates=20180427T160000Z/20180427T170000Z&location=Simons Center Conference room 46-6011&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/scsb-lunch-series-julian-jara-ettinger-computational-principles-underlying-social">Add</a>
04/30#05:00pm to 07:00pm#<a href="https://cbmm.mit.edu/about/people/ross">Candace Ross</a>#<a href="https://bcs.mit.edu/news-events/events/language-computation-discussion-group-8">Language &amp; Computation Discussion Group</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Language & Computation Discussion Group&dates=20180430T210000Z/20180430T230000Z&location=46-5165&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/language-computation-discussion-group-8">Add</a>
04/30#10:00am to 12:00pm#<a href="https://scholar.harvard.edu/rachelromeo">Rachel R. Romeo, Gabrieli Lab</a>#<a href="https://bcs.mit.edu/news-events/events/environmental-influences-neural-basis-language-and-reading-development">Environmental influences on the neural basis of language and reading development</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Environmental influences on the neural basis of language and reading development&dates=20180430T140000Z/20180430T160000Z&location=Singleton Auditorium 46-3002&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/environmental-influences-neural-basis-language-and-reading-development">Add</a>
05/01#12:00pm#              Kate Jeffery (University College London)        #<a href="http://cbs.fas.harvard.edu//resources/activities/%5Bfield_speaker-title%5D-cbs-seminar-32">Neural encoding of three-dimensional space - properties and constraints</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Neural encoding of three-dimensional space - properties and constraints&dates=20180501T160000Z/20180501T160000Z&location= - Northwest Building, Room B103      &details=For+details,+link+here:+http://cbs.fas.harvard.edu/resources/activities/%5Bfield_speaker-title%5D-cbs-seminar-32">Add</a>
05/03#04:00pm to 05:00pm#TBA#<a href="https://bcs.mit.edu/news-events/events/colloquium-marlene-cohen">Colloquium - Marlene Cohen</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Colloquium - Marlene Cohen&dates=20180503T200000Z/20180503T210000Z&location=Singleton Auditorium 46-3002&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/colloquium-marlene-cohen">Add</a>
05/04#02:00pm to 03:00pm#Jon Shlens, Google Brain#<a href="https://bcs.mit.edu/news-events/events/brains-minds-machines-seminar-series-learning-representations-visual-world">Brains, Minds + Machines Seminar Series: Learning representations of the visual world</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=Brains, Minds + Machines Seminar Series: Learning representations of the visual world&dates=20180504T180000Z/20180504T190000Z&location=Singleton Auditorium (46-3002) - 43 Vassar Street, Bldg 46, Cambridge MA 02139&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/brains-minds-machines-seminar-series-learning-representations-visual-world">Add</a>
05/04#04:00pm to 06:00pm#<a href="http://www.childrenshospital.org/research/researchers/u/hisashi-umemori">Dr. Hisashi Umemori</a>#<a href="https://bcs.mit.edu/news-events/events/molecular-cellular-neuroscience-mcn-programs-seminar-series-0">The Molecular &amp; Cellular Neuroscience (MCN) Program's Seminar Series</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=The Molecular & Cellular Neuroscience (MCN) Program's Seminar Series&dates=20180504T200000Z/20180504T220000Z&location=46-3002 Singleton Auditorium&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/molecular-cellular-neuroscience-mcn-programs-seminar-series-0">Add</a>
05/04#12:00pm to 01:00pm#Sasha Krol, Ph.D., Simons Fellow#<a href="https://bcs.mit.edu/news-events/events/scsb-lunch-series-sasha-krol-phd-uncovering-developmental-and-circuit-origin-asd">SCSB Lunch Series - Sasha Krol, Ph.D.: "Uncovering the developmental and circuit origin of ASD-associated aggression”</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=SCSB Lunch Series - Sasha Krol, Ph.D.: "Uncovering the developmental and circuit origin of ASD-associated aggression”&dates=20180504T160000Z/20180504T170000Z&location=Simons Center Conference room 46-6011&details=For+details,+link+here:+https://bcs.mit.edu/news-events/events/scsb-lunch-series-sasha-krol-phd-uncovering-developmental-and-circuit-origin-asd">Add</a>
05/08#12:00pm#              John Assad (HMS, Dept. of Neurobiology)        #<a href="http://cbs.fas.harvard.edu//resources/activities/%5Bfield_speaker-title%5D-cbs-seminar-33">CBS Seminar</a>#<a href = "https://calendar.google.com/calendar/r/eventedit?text=CBS Seminar&dates=20180508T160000Z/20180508T160000Z&location= - Northwest Building, Room B103      &details=For+details,+link+here:+http://cbs.fas.harvard.edu/resources/activities/%5Bfield_speaker-title%5D-cbs-seminar-33">Add</a>
